date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-08-03,20:41:15.216775,20:41:22.968903,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:41:15.228744', '20:41:15.471821', '20:41:15.634623', '20:41:15.797486', '20:41:16.361623']"
2025-08-03,20:41:29.318603,20:41:36.827694,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:41:29.428149', '20:41:29.591414', '20:41:29.757210', '20:41:29.920530', '20:41:30.083508']"
2025-08-03,20:41:41.313195,20:41:42.851522,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:41:41.327728', '20:41:41.490834', '20:41:41.653856', '20:41:41.896875', '20:41:42.065536']"
2025-08-03,20:41:45.766296,20:41:53.511499,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:41:45.782094', '20:41:46.105456', '20:41:46.349447', '20:41:46.673133', '20:41:46.916382']"
2025-08-03,20:41:54.719161,20:42:03.531321,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:41:55.621415', '20:41:56.267513', '20:41:56.590849', '20:41:56.754892', '20:41:56.917693']"
2025-08-03,20:42:09.069783,20:42:16.558815,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:42:09.088766', '20:42:09.252340', '20:42:09.576135', '20:42:09.819306', '20:42:09.983150']"
2025-08-03,20:42:18.655275,20:42:22.315305,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:42:18.672102', '20:42:18.835834', '20:42:18.998648']"
2025-08-03,20:42:50.496782,20:42:54.093102,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:42:50.762583', '20:42:50.926308', '20:42:51.089324', '20:42:51.332418']"
2025-08-03,20:42:56.778982,20:42:58.298299,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:42:56.791925', '20:42:56.955122', '20:42:57.117776', '20:42:57.281775', '20:42:57.446947']"
2025-08-03,20:43:01.513540,20:43:03.552161,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:43:02.007001', '20:43:02.170890', '20:43:02.414530', '20:43:02.743704', '20:43:02.906317']"
